biome * ffffff ffffff ffffff
biome 106 ffffff bfb755 aea42a
biome 107 ffff77 ccc9ad d7dbb6
biome 108 ffffff 79c05a 59ae30
biome 109 ffffff bfb755 aea42a
biome 110 ffffff bfb755 aea42a
biome 111 ffffff bfb755 aea42a
biome 112 ffffff bfb755 aea42a
biome 113 ffffff bfb755 aea42a
biome 114 ffffff bfb755 aea42a
biome 115 ffffff bfb755 aea42a
biome 116 ffffff 79c05a 59ae30
biome 117 ffffff bfb755 aea42a
biome 126 ffffff 8eb971 71a74d
biome 127 ffffff bfb755 aea42a
biome 129 ffffff 91bd59 77ab2f
biome 130 ffffff bfb755 aea42a
biome 131 ffffff 8ab689 6da36b
biome 132 ffffff 79c05a 59ae30
biome 133 ffffff 86b783 68a464
biome 134 e0ffae 6a7039 6a7039
biome 140 ffffff 80b497 60a17b
biome 149 ffffff 59c93c 30bb0b
biome 151 ffffff 64c73f 3eb80f
biome 155 ffffff 88bb66 6ba940
biome 156 ffffff 88bb66 6ba940
biome 157 ffffff 507a32 59ae30
biome 158 ffffff 80b497 60a17b
biome 160 ffffff 86b783 68a464
biome 161 ffffff 86b783 68a464
biome 162 ffffff 8ab689 6da36b
biome 163 ffffff bfb755 aea42a
biome 164 ffffff bfb755 aea42a
biome 165 ffffff 90814d 9e814d
biome 166 ffffff 90814d 9e814d
biome 167 ffffff 90814d 9e814d
biome 192 cc1188 6d4189 7c6d87
biome 193 0077ee 55ff81 66ffc5
biome 194 2e535f 404840 405340
biome 195 ffffff 8eb971 71a74d
blocktype * * normal
blocktype 2 * grass
blocktype 8 * water
blocktype 9 * water
blocktype 18 * leaves
blocktype 18 1 opaque
blocktype 18 2 opaque
blocktype 31 * grass
blocktype 106 * foliage
blocktype 169 * grass
blocktype 1920 * grass
blocktype 1923 * opaque
blocktype 1924 * opaque
blocktype 1925 * foliage
blocktype 1926 * opaque
blocktype 1932 * foliage
blocktype 1962 * leaves
blocktype 2164 * leaves
blocktype 2177 * leaves
blocktype 2200 * opaque
blocktype 2204 * leaves
blocktype 3257 * opaque
blocktype 3258 * opaque
blocktype 3259 * leaves
blocktype 3272 * opaque
blocktype 3278 * opaque
block * * 00000000
block 1 * ff7d7d7d
block 2 * ff939393
block 3 * ff866043
block 3 2 ff5a3f1c
block 4 * ff7a7a7a
block 5 * ff9c7f4e
block 5 1 ff674d2e
block 5 2 ffc3b37b
block 5 3 ff9a6e4d
block 5 4 ffa95b33
block 5 5 ff3d2712
block 6 * 6438561c
block 6 0 6b476625
block 6 1 53333a21
block 6 2 6b769654
block 6 3 55305612
block 6 4 4b727314
block 6 8 6b476625
block 6 9 53333a21
block 6 10 6b769654
block 6 11 55305612
block 6 12 4b727314
block 7 * ff535353
block 8 * b22e43f4
block 9 * b22e43f4
block 10 * ffd1530e
block 11 * ffd1530e
block 12 * ffdbd3a0
block 12 1 ffa95821
block 13 * ff7e7c7a
block 14 * ff8f8b7c
block 15 * ff87827e
block 16 * ff737373
block 17 * ff665131
block 17 0 ff9a7d4d
block 17 1 ff685130
block 17 2 ffb8a679
block 17 3 ff997649
block 17 5 ff2d1c0c
block 17 6 ffcecec9
block 17 7 ff57431a
block 17 9 ff2d1c0c
block 17 10 ffcecec9
block 17 11 ff57431a
block 17 13 ff2d1c0c
block 17 14 ffcecec9
block 17 15 ff57431a
block 18 * ff878787
block 18 1 ff2c452c
block 18 2 ff43582d
block 18 3 ff918e86
block 18 5 ff747474
block 18 7 ff918e86
block 18 9 ff747474
block 18 11 ff918e86
block 18 13 ff747474
block 18 15 ff918e86
block 19 * ffb6b639
block 20 * 46daf0f4
block 21 * ff667086
block 22 * ff264389
block 23 * ff606060
block 23 1 ff565656
block 23 9 ff565656
block 24 * ffdad29e
block 25 * ff644332
block 26 * ff8e1616
block 26 8 ffaf7474
block 26 9 ffaf7474
block 26 10 ffaf7474
block 26 11 ffaf7474
block 26 12 ffaf7474
block 26 13 ffaf7474
block 26 14 ffaf7474
block 26 15 ffaf7474
block 27 * ab846c48
block 27 8 ab9a6846
block 27 9 ab9a6846
block 27 10 ab9a6846
block 27 11 ab9a6846
block 27 12 ab9a6846
block 27 13 ab9a6846
block 27 14 ab9a6846
block 27 15 ab9a6846
block 28 * 9b895c50
block 28 0 9b786559
block 28 1 9b786559
block 28 2 9b786559
block 28 3 9b786559
block 28 4 9b786559
block 28 5 9b786559
block 28 6 9b786559
block 28 7 9b786559
block 29 * ff6a665f
block 29 0 ff606060
block 29 1 ff8d9263
block 29 6 ff8d9263
block 29 7 ff8d9263
block 29 8 ff606060
block 29 9 ff606060
block 29 14 ff8d9263
block 29 15 ff8d9263
block 30 * 68dcdcdc
block 31 * 517b4f19
block 31 1 a2747474
block 31 2 4e787878
block 32 * 517b4f19
block 33 * ff6a665f
block 33 0 ff606060
block 33 1 ff998159
block 33 6 ff998159
block 33 7 ff998159
block 33 8 ff606060
block 33 9 ff606060
block 33 14 ff998159
block 33 15 ff998159
block 34 * ff6a665f
block 34 0 ff998159
block 34 1 ff998159
block 34 8 ff998159
block 34 9 ff8d9263
block 35 0 ffdddddd
block 35 1 ffdb7d3e
block 35 2 ffb350bc
block 35 3 ff6a8ac9
block 35 4 ffb1a627
block 35 5 ff41ae38
block 35 6 ffd08499
block 35 7 ff404040
block 35 8 ff9aa1a1
block 35 9 ff2e6e89
block 35 10 ff7e3db5
block 35 11 ff2e388d
block 35 12 ff4f321f
block 35 13 ff35461b
block 35 14 ff963430
block 35 15 ff191616
block 36 * ff998159
block 37 * 60ffff00
block 38 * 60ff0000
block 39 * 198a6953
block 40 * 21c33538
block 41 * fff9ec4e
block 42 * ffdbdbdb
block 43 * ff7a7a7a
block 43 0 ff9f9f9f
block 43 1 ffdad29e
block 43 2 ff9c7f4e
block 43 4 ff926356
block 43 6 ff2c161a
block 43 7 ffece9e2
block 43 8 ff9f9f9f
block 43 9 ffdad29e
block 43 10 ff9c7f4e
block 43 12 ff926356
block 43 14 ff2c161a
block 43 15 ffece9e2
block 44 * ff7a7a7a
block 44 0 ff9f9f9f
block 44 1 ffdad29e
block 44 2 ff9c7f4e
block 44 4 ff926356
block 44 6 ff2c161a
block 44 7 ffece9e2
block 44 8 ff9f9f9f
block 44 9 ffdad29e
block 44 10 ff9c7f4e
block 44 12 ff926356
block 44 14 ff2c161a
block 44 15 ffece9e2
block 45 * ff926356
block 46 * ff82412f
block 47 * ff9c7f4e
block 48 * ff677967
block 49 * ff14121d
block 50 * 13826a3a
block 51 * 7dd6923d
block 52 * 9b1a2731
block 53 * ff9c7f4e
block 54 * ff9c7f4e
block 55 * 35efefef
block 56 * ff818c8f
block 57 * ff61dbd5
block 58 * ff6b472a
block 59 * a6566607
block 59 0 0500b312
block 59 1 1312ac0f
block 59 2 2b1c890b
block 59 3 4d258b08
block 59 4 672e8007
block 59 5 80427b07
block 59 6 8e507607
block 60 * ff4b280d
block 60 0 ff734b2d
block 61 * ff606060
block 62 * ff606060
block 63 * ff9c7f4e
block 64 * ffa08443
block 65 * 8f795f34
block 66 * 6b786b56
block 66 0 8f796c58
block 66 1 8f796c58
block 66 2 8f796c58
block 66 3 8f796c58
block 66 4 8f796c58
block 66 5 8f796c58
block 67 * ff7a7a7a
block 68 * ff9c7f4e
block 69 * 136a5940
block 70 * ff7d7d7d
block 71 * ffbbbbbb
block 72 * ff9c7f4e
block 73 * ff846b6b
block 74 * ff846b6b
block 75 * 135d3e26
block 76 * 19a74b29
block 77 * ff7d7d7d
block 78 * ffeffbfb
block 79 * 9f7dadff
block 80 * ffeffbfb
block 81 * c30d6318
block 82 * ff9ea4b0
block 83 * 8c94c065
block 84 * ff6b4937
block 85 * ff9c7f4e
block 86 * ffc07615
block 87 * ff6f3634
block 88 * ff544033
block 89 * ff8f7645
block 90 * c05b0dc2
block 91 * ffc07615
block 92 * c3e4cdce
block 93 * ff979393
block 94 * ffa09393
block 95 0 7bffffff
block 95 1 7bd87e32
block 95 2 7bb24bd8
block 95 3 7b6599d8
block 95 4 7be4e432
block 95 5 7b7ecb18
block 95 6 7bf17ea4
block 95 7 7b4b4b4b
block 95 8 7b999999
block 95 9 7b4b7e99
block 95 10 7b7e3eb2
block 95 11 7b324bb2
block 95 12 7b654b32
block 95 13 7b657e32
block 95 14 7b993232
block 95 15 7b181818
block 96 * db7e5d2d
block 97 * ff7d7d7d
block 97 1 ff7a7a7a
block 97 2 ff7a7a7a
block 97 3 ff72776a
block 97 4 ff767676
block 97 5 ff767676
block 98 * ff7a7a7a
block 98 1 ff72776a
block 98 2 ff767676
block 98 3 ff767676
block 99 * ff8d6a53
block 99 0 ffcaab78
block 99 10 ffcaab78
block 99 11 ffcaab78
block 99 12 ffcaab78
block 99 13 ffcaab78
block 99 15 ffcfccc2
block 100 * ffb62524
block 100 0 ffcaab78
block 100 10 ffcaab78
block 100 11 ffcaab78
block 100 12 ffcaab78
block 100 13 ffcaab78
block 100 15 ffcfccc2
block 101 * 736d6c6a
block 102 * 46daf0f4
block 103 * ff979924
block 104 0 22009900
block 104 1 22139402
block 104 2 22268f04
block 104 3 22398a07
block 104 4 224c8509
block 104 5 2260810c
block 104 6 22737c0e
block 104 7 22867710
block 104 8 22007213
block 104 9 22136d15
block 104 10 22266918
block 104 11 2239641a
block 104 12 224c5f1c
block 104 13 22605a1f
block 104 14 22735521
block 104 15 22865124
block 105 0 22009900
block 105 1 22139402
block 105 2 22268f04
block 105 3 22398a07
block 105 4 224c8509
block 105 5 2260810c
block 105 6 22737c0e
block 105 7 22867710
block 105 8 22007213
block 105 9 22136d15
block 105 10 22266918
block 105 11 2239641a
block 105 12 224c5f1c
block 105 13 22605a1f
block 105 14 22735521
block 105 15 22865124
block 106 * 8a6f6f6f
block 107 * ff9c7f4e
block 108 * ff926356
block 109 * ff7a7a7a
block 110 * ff6f6369
block 111 * 930e3b16
block 112 * ff2c161a
block 113 * ff2c161a
block 114 * ff2c161a
block 115 * cc6f1211
block 115 0 2a6a0e1e
block 115 1 786c0f16
block 115 2 786c0f16
block 116 * ff67403b
block 117 * 767c6751
block 118 * 6f454545
block 119 * c05b0dc2
block 120 * ff597560
block 121 * ffdddfa5
block 122 * ff0c090f
block 123 * ff462b1a
block 124 * ff775937
block 125 * ff9c7f4e
block 125 1 ff674d2e
block 125 2 ffc3b37b
block 125 3 ff9a6e4d
block 125 4 ffa95b33
block 125 5 ff3d2712
block 125 9 ff674d2e
block 125 10 ffc3b37b
block 125 11 ff9a6e4d
block 125 12 ffa95b33
block 125 13 ff3d2712
block 126 * ff9c7f4e
block 126 1 ff674d2e
block 126 2 ffc3b37b
block 126 3 ff9a6e4d
block 126 4 ffa95b33
block 126 5 ff3d2712
block 126 9 ff674d2e
block 126 10 ffc3b37b
block 126 11 ff9a6e4d
block 126 12 ffa95b33
block 126 13 ff3d2712
block 127 * 8391501e
block 128 * ffdad29e
block 129 * ff6d8074
block 130 * ff14121d
block 131 * 2d8a8171
block 132 * 08818181
block 133 * ff51d975
block 134 * ff674d2e
block 135 * ffc3b37b
block 136 * ff9a6e4d
block 137 * ffb2896f
block 138 * ff74ddd7
block 139 * ff7a7a7a
block 139 1 ff677967
block 140 * 31764133
block 141 * 6f158002
block 141 0 0901ab10
block 141 1 0901ab10
block 141 2 1701bb0f
block 141 3 1701bb0f
block 141 4 3600be10
block 141 5 3600be10
block 141 6 3600be10
block 142 * 6922aa24
block 142 0 0901ab10
block 142 1 0901ab10
block 142 2 1701bb0f
block 142 3 1701bb0f
block 142 4 3600be10
block 142 5 3600be10
block 142 6 3600be10
block 143 * ff9c7f4e
block 144 * ff544033
block 145 * ff404040
block 146 * ff9c7f4e
block 147 * fff9ec4e
block 148 * ffdbdbdb
block 149 * ffa59594
block 149 0 ff9c9695
block 149 1 ff9c9695
block 149 2 ff9c9695
block 149 3 ff9c9695
block 149 4 ff9c9695
block 149 5 ff9c9695
block 149 6 ff9c9695
block 149 7 ff9c9695
block 150 * ffa59594
block 151 * ff82745e
block 152 * ffab1b09
block 153 * ff7d544f
block 154 * 6f454545
block 155 * ffece9e2
block 155 1 ffe7e4db
block 155 2 ffe8e5dd
block 155 3 ffe7e3db
block 155 4 ffe7e3db
block 156 * ffece9e2
block 157 * 9b685347
block 157 8 9b8d5146
block 157 9 9b8d5146
block 157 10 9b8d5146
block 157 11 9b8d5146
block 157 12 9b8d5146
block 157 13 9b8d5146
block 157 14 9b8d5146
block 157 15 9b8d5146
block 158 * ff606060
block 158 1 ff565656
block 158 9 ff565656
block 159 0 ffd1b2a1
block 159 1 ffa15325
block 159 2 ff95586c
block 159 3 ff716c89
block 159 4 ffba8523
block 159 5 ff677534
block 159 6 ffa14e4e
block 159 7 ff392a23
block 159 8 ff876a61
block 159 9 ff565b5b
block 159 10 ff764656
block 159 11 ff4a3b5b
block 159 12 ff4d3323
block 159 13 ff4c532a
block 159 14 ff8f3d2e
block 159 15 ff251610
block 160 0 7bffffff
block 160 1 7bd87e32
block 160 2 7bb24bd8
block 160 3 7b6599d8
block 160 4 7be4e432
block 160 5 7b7ecb18
block 160 6 7bf17ea4
block 160 7 7b4b4b4b
block 160 8 7b999999
block 160 9 7b4b7e99
block 160 10 7b7e3eb2
block 160 11 7b324bb2
block 160 12 7b654b32
block 160 13 7b657e32
block 160 14 7b993232
block 160 15 7b181818
block 161 * 9a265f0c
block 162 * ff696359
block 162 0 ff9a5b40
block 162 1 ff4e3e29
block 162 2 ff9a5b40
block 162 3 ff4e3e29
block 162 5 ff342817
block 162 7 ff342817
block 162 9 ff342817
block 162 11 ff342817
block 162 13 ff342817
block 162 15 ff342817
block 163 * ffa95b33
block 164 * ff3d2712
block 165 * 29adc2d7
block 166 * 29b1cce1
block 168 * ffd3ddf1
block 169 * ffcad5ed
block 170 * ff9d7412
block 170 0 ffa88b10
block 170 1 ffa88b10
block 170 2 ffa88b10
block 170 3 ffa88b10
block 171 0 ffdddddd
block 171 1 ffdb7d3e
block 171 2 ffb350bc
block 171 3 ff6a8ac9
block 171 4 ffb1a627
block 171 5 ff41ae38
block 171 6 ffd08499
block 171 7 ff404040
block 171 8 ff9aa1a1
block 171 9 ff2e6e89
block 171 10 ff7e3db5
block 171 11 ff2e388d
block 171 12 ff4f321f
block 171 13 ff35461b
block 171 14 ff963430
block 171 15 ff191616
block 172 * ff965c42
block 173 * ff121212
block 174 * ffa5c2f5
block 175 * 33416d2b
block 175 1 568e9484
block 175 2 8a7a7a7a
block 175 3 9e7b7b7b
block 175 4 b9454003
block 175 5 9336583b
block 176 * ffc6d2eb
block 177 * 05f3f5fb
block 178 * 05f3f5fb
block 179 * ffcbe8fa
block 180 * ff8336b1
block 181 * ff1b1c1c
block 181 1 ff484848
block 181 2 ff474747
block 181 3 ff444444
block 182 * ff1b1c1c
block 182 1 ff484848
block 182 2 ff474747
block 182 3 ff444444
block 183 * ffdbdbdb
block 184 * ff7b7b7b
block 185 * ffb8945e
block 186 * ff484848
block 187 * 0f7d7182
block 188 * ff484848
block 189 * ff82412f
block 190 * 9bbe7f0d
block 191 * ff464746
block 192 * 40636261
block 193 * 9b716f6b
block 194 * ff6e6b69
block 195 * 06e6eff9
block 196 * ff555555
block 197 * ff848381
block 198 * 9b514d46
block 199 * ff62615e
block 200 * ff526374
block 201 * ff777977
block 202 * ff9779af
block 203 * ff7c7a7a
block 204 * ff494949
block 205 * ff3a3142
block 206 * ff69768b
block 206 0 ff6f757f
block 206 1 ff6d7583
block 206 2 ff6b7686
block 206 4 ff68738e
block 206 5 ff666f92
block 206 6 ff656b97
block 206 7 ff666697
block 207 * ff745e8e
block 207 0 ff695f8e
block 207 1 ff6c5e8e
block 207 2 ff705e8e
block 207 4 ff775e8e
block 207 5 ff7b5e8e
block 207 6 ff7f5e8e
block 207 7 ff835e8e
block 208 * ff504f53
block 209 * ff757371
block 209 1 ff8a5794
block 209 8 ff6a6c6c
block 209 9 23ae00e1
block 210 * 2321f2dd
block 210 0 ff927a67
block 210 1 ff989555
block 210 2 ff6a9755
block 210 3 ff61978f
block 210 4 ff927a67
block 210 5 ff989555
block 210 6 ff6a9755
block 210 7 ff61978f
block 210 8 23dc8445
block 210 9 23f3ed00
block 210 10 2340e500
block 210 12 23dc8445
block 210 13 23f3ed00
block 210 14 2340e500
block 211 * ff757371
block 211 1 ff8a5794
block 211 8 ff6a6c6c
block 211 9 23ae00e1
block 212 * 745d5d5d
block 213 * ffd8d7d6
block 214 * 67d1d1d1
block 215 * ff1b1c1c
block 216 * ff484848
block 217 * ff474747
block 218 * ff444444
block 219 * ff8336b1
block 220 * ffd3ddf1
block 221 * ffc6d2eb
block 222 * ffcad5ed
block 223 * ff710504
block 224 * ff5b5855
block 224 1 ff62473f
block 224 2 ff4d5067
block 224 3 ff396c68
block 224 4 ff674845
block 224 5 ff465877
block 225 * ff730000
block 226 * ff5d6262
block 227 * ff625157
block 228 * ff5d504d
block 229 * ff6c654c
block 230 * ff4b4747
block 230 1 ff473c60
block 230 2 ff564143
block 230 3 ff533f33
block 230 4 ff435157
block 230 5 ff403c3c
block 230 6 ff5f5d4f
block 231 * ff434141
block 232 * ff8c5353
block 233 * ff600f0f
block 234 * ff5b1f1f
block 235 * ab6a6060
block 236 * ff891710
block 237 * ff971209
block 238 * 42771414
block 239 * ffa1312c
block 240 * 435b0202
block 241 * 5d590b05
block 242 * ff5b4303
block 243 * a9080400
block 245 * ff710504
block 246 * ff7c007c
block 247 * ff7c007c
block 248 * ff7c007c
block 249 * ff7c007c
block 251 * ff420326
block 252 * ff7c007c
block 253 * a81e1e1e
block 254 * ff7c007c
block 255 * ff7c007c
block 409 * ff9c7f4e
block 410 * ff5b5855
block 410 0 ff650363
block 410 1 ff560254
block 411 * ff7c007c
block 412 * ff971209
block 412 0 ff77451f
block 412 1 ff5e6537
block 413 * ff971209
block 413 0 ff774f0e
block 414 * 23342821
block 415 * ff535353
block 416 * ffa31c1c
block 423 * ff252120
block 424 * ffc1c1c1
block 425 * 1770829a
block 426 * 118d9958
block 427 * 11ac9a5e
block 428 * ffc1c1c1
block 429 * 479d6128
block 430 * ffa8a8a8
block 431 * ffc9c9c9
block 432 * ffcacaca
block 433 * f4030303
block 434 * b2948f00
block 435 * f44e0000
block 436 * ffb7b7b7
block 437 * ff5e4b37
block 438 * ff715236
block 439 * 2b7f0000
block 440 * ffa8a8a8
block 441 * ffa8a8a8
block 442 * 957d0303
block 443 * ffc7c7c7
block 444 * ba831aa2
block 445 * 51831aa2
block 446 * ce94aaac
block 447 * e2200056
block 448 * b47b7b7b
block 448 0 ff797171
block 448 7 ff877c6a
block 448 15 aa51a394
block 449 * ff372b27
block 449 0 ff876c47
block 449 1 ffa49880
block 449 2 ffa49880
block 449 3 ff876c47
block 449 5 ffc0bcaa
block 449 6 ffb6b2a0
block 449 9 ffc0bcaa
block 449 10 ffb6b2a0
block 449 13 ffc0bcaa
block 449 14 ffb6b2a0
block 450 * 9a284474
block 450 0 9a21540b
block 450 2 9a21540b
block 450 4 9a21540b
block 450 6 9a21540b
block 450 8 9a21540b
block 450 10 9a21540b
block 450 12 9a21540b
block 450 14 9a21540b
block 451 0 6d324529
block 451 1 55517a9b
block 451 2 1941664c
block 451 3 2479663a
block 451 4 5f468a68
block 451 5 639f497a
block 452 * ff2d1939
block 452 1 ff382146
block 452 2 ffbc8878
block 453 0 8c34502d
block 453 1 212e3b2a
block 453 2 36353136
block 453 3 4d2f3f2a
block 453 4 932a3028
block 454 0 e8f1b761
block 454 1 e8ecaf5c
block 454 2 6d63625f
block 455 * ff464134
block 455 0 ff181323
block 455 1 ff181323
block 455 2 ff484a47
block 455 3 ff4a4747
block 455 4 ff403457
block 455 5 fff0d29e
block 455 6 ff4c4c4c
block 455 7 ff494949
block 455 8 ff181323
block 455 9 ff474747
block 455 10 ff654141
block 455 12 ff3a3f46
block 455 14 ff63583f
block 456 * b7848484
block 457 * 3c323232
block 457 4 5f48422e
block 457 5 3c444444
block 458 * ff393939
block 458 3 fe83633d
block 458 4 ffcda41e
block 458 7 5f9e8846
block 458 8 5f3c891a
block 458 9 ff423d38
block 458 10 ff423d38
block 458 11 ff423d38
block 458 12 ab453b2f
block 458 13 5f783e5a
block 458 15 ffcda41e
block 459 * ff3b2e25
block 459 0 ff453426
block 459 2 ff35292d
block 459 3 ff35292d
block 459 6 ff291c19
block 459 7 ffc7c1ae
block 460 * ff4c4c4c
block 460 0 ff414141
block 460 5 ff4f4a37
block 460 8 43838518
block 460 12 ffd5d1ca
block 461 * 43383838
block 461 0 53a97b17
block 461 1 53a97b17
block 461 2 53a97b17
block 461 3 53a97b17
block 461 4 53a97b17
block 461 5 53a97b17
block 462 * ff453426
block 463 * ff453426
block 464 * f7282025
block 465 * df352a26
block 466 * ff453426
block 467 * ff393939
block 468 * 2289a8ca
block 468 0 3b5b5b5e
block 468 1 3b5b5b5e
block 468 2 3b5b5b5e
block 468 3 3b414a5d
block 469 0 5fe4d5b9
block 469 1 5fdf7934
block 469 2 5fb94a9e
block 469 3 5f6179a3
block 469 4 5fd3b820
block 469 5 5f3db628
block 469 6 5fcd7275
block 469 7 5f3f3b33
block 469 8 5f988e7b
block 469 9 5f266974
block 469 10 5f752992
block 469 11 5f232b70
block 469 12 5f4d2a14
block 469 13 5f384814
block 469 14 5faa2b21
block 469 15 5f1c1814
block 470 * ff181323
block 470 4 ff594e32
block 470 5 ff3c3729
block 470 6 ff18141d
block 470 7 ff18131e
block 470 8 ff161319
block 470 9 ff63583f
block 470 10 ff3c382d
block 472 * 1270602a
block 472 0 0a6c4e1e
block 472 1 0c6e642f
block 475 15 1d808080
block 477 * 3b647c96
block 479 * ff494949
block 480 * ff291c19
block 481 * ffc7c1ae
block 482 * ff464134
block 483 * ff3b2e25
block 483 0 ff291c19
block 483 1 ffc7c1ae
block 483 8 ff291c19
block 483 9 ffc7c1ae
block 484 0 ff494949
block 484 1 ff464134
block 484 8 ff494949
block 484 9 ff464134
block 485 * ff3b2e25
block 485 0 ff291c19
block 485 1 ffc7c1ae
block 485 8 ff291c19
block 485 9 ffc7c1ae
block 486 0 ff494949
block 486 1 ff464134
block 486 8 ff494949
block 486 9 ff464134
block 487 * 8f483429
block 488 * c33b312d
block 489 * e56a6300
block 490 * bfa2a2a2
block 491 * ff909090
block 491 0 ff525261
block 491 2 ff9a9a9a
block 491 3 ff433d40
block 491 4 ff1d1432
block 491 5 ff9d7b54
block 491 6 ff2c2c2c
block 491 7 ffcdcdcd
block 491 8 ff221101
block 491 9 ffd46f1b
block 491 10 fff1f1f1
block 491 11 ff727299
block 492 * ff222222
block 493 0 ff1e4b47
block 493 1 ff717171
block 493 2 ff103f22
block 493 3 ff8b9593
block 493 4 ff322022
block 493 5 ff373737
block 493 6 ff505050
block 493 7 ff9d7b54
block 493 8 ff575757
block 493 9 ff616161
block 493 10 ff616060
block 493 11 ff846d47
block 493 12 ff433d40
block 493 13 ff21403c
block 493 14 ff62492c
block 493 15 ff383838
block 494 0 ffe3e3e3
block 494 1 53bcbcbc
block 494 2 ffc3c3c3
block 494 3 ffb2b2b2
block 494 4 ff898989
block 494 5 ff4b4b4b
block 494 6 ff626262
block 494 7 ffb1851f
block 494 8 ff999999
block 494 9 ff737373
block 494 10 ff1d1915
block 494 11 c3241e34
block 494 12 c30e0e0e
block 494 13 ffa2a2a2
block 494 14 537e7e7e
block 494 15 ff828282
block 495 * 6b786b56
block 495 0 8f796c58
block 495 1 8f796c58
block 495 2 8f796c58
block 495 3 8f796c58
block 495 4 8f796c58
block 495 5 8f796c58
block 496 * 9f9c7c70
block 496 0 9f776c6c
block 496 1 9f776c6c
block 496 2 9f776c6c
